key,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,city,state
8HEL696BI9,O4334904,Direct,104,No,2,21-Mar,C0023,O4334904,Video,0,0,0,0,0,U0Cg4,Custom Audience,17,Female,47569,iOS,Smartphone,Safari,New York City,New York
8R1TLNAYBE,O7743535,SEO,88,No,1,21-Mar,C0194,O7743535,Banner,1,0,0,0,0,UpD3n,1P Audience,40,Female,87512,Windows,Desktop,Microsoft Edge,Rochester,New York
UVLW0MY48C,O3737839,Referral,168,No,1,21-Mar,C0177,O3737839,Video,1,1,0,0,0,Uj26t,Custom Audience,30,Female,62059,Android,Tablet,Microsoft Edge,Rochester,New York
5J70HG9NP3,O4597148,Direct,130,Yes,2,21-Mar,C0223,O4597148,Carousel,0,0,0,0,0,UaPch,1P Audience,37,Female,104174,Android,Tablet,Microsoft Edge,Buffalo,New York
EPVT5OVLXZ,O3065380,Direct,73,No,1,21-Mar,C0006,O3065380,Banner,0,0,0,0,0,UBROm,Custom Audience,43,Female,85682,macOS,Laptop,Microsoft Edge,Rochester,New York
U5I24GMK2R,P6781004,Display,72,No,2,21-Mar,C0005,P6781004,Banner,1,0,0,485,0,UjSl5,1P Audience,54,Male,174343,iOS,Smartphone,Safari,Las Cruces,New Mexico
KQAJRZH2C1,O3415147,Referral,61,No,1,21-Mar,C0174,O3415147,Video,0,0,0,0,0,UwRZU,3P Audience,48,Male,174340,macOS,Desktop,Microsoft Edge,Las Cruces,New Mexico
YKYP6QV28B,P5354136,Display,74,No,2,21-Mar,C0103,P5354136,Video,0,0,0,811,0,UqcfI,3P Audience,17,Female,58361,Android,Smartphone,Microsoft Edge,Las Cruces,New Mexico
JALE6FCNC9,P5119264,Display,89,No,1,21-Mar,C0062,P5119264,Video,1,1,0,197,0,UoJoW,3P Audience,38,Female,106631,Android,Smartphone,Microsoft Edge,Rio Rancho,New Mexico
8J8TIFW9SU,P4610630,Display,521,No,6,21-Mar,C0037,P4610630,Video,1,1,1,216,872,U6ec8,Custom Audience,29,Male,61278,iOS,Smartphone,Safari,Rio Rancho,New Mexico
854QG4WARB,P7420211,Display,69,No,2,21-Mar,C0020,P7420211,Banner,1,1,0,259,0,UCYoL,Custom Audience,17,Male,46298,Android,Smartphone,Microsoft Edge,Rio Rancho,New Mexico
I5GBPNHXA1,P8629328,Paid Search,307,No,4,21-Mar,C0062,P8629328,Carousel,1,1,1,488,517,UpnGk,Custom Audience,29,Male,62590,macOS,Desktop,Microsoft Edge,Rio Rancho,New Mexico
7T7Z59HQGT,P9717179,Display,132,Yes,2,21-Mar,C0023,P9717179,Video,0,0,0,307,0,UcFCb,1P Audience,50,Female,138843,iOS,Tablet,Safari,Albuquerque,New Mexico
PC1IK5FRGU,O6707503,SEO,79,No,2,21-Mar,C0099,O6707503,Banner,0,0,0,0,0,UJ7Ex,Custom Audience,30,Female,60545,Android,Smartphone,Microsoft Edge,Albuquerque,New Mexico
ZEN6PS5H0C,O6759150,SEO,320,No,5,21-Mar,C0078,O6759150,Video,1,1,1,0,155,Ue1mo,Custom Audience,51,Male,128867,macOS,Desktop,Microsoft Edge,Las Cruces,New Mexico
8KHED9YWTV,P9188075,Display,315,No,4,21-Mar,C0069,P9188075,Banner,1,1,1,674,721,UEBsi,3P Audience,32,Female,67467,macOS,Desktop,Microsoft Edge,Albuquerque,New Mexico
YOTNUUE54L,O3178544,Direct,177,Yes,1,21-Mar,C0065,O3178544,Carousel,1,0,0,0,0,U7PyP,1P Audience,22,Male,57908,macOS,Laptop,Microsoft Edge,Rio Rancho,New Mexico
VCPF5TKKL2,P3441271,Display,64,No,2,21-Mar,C0179,P3441271,Carousel,0,0,0,544,0,U9JJT,3P Audience,47,Male,132644,Linux,Laptop,Mozilla Firefox,Albuquerque,New Mexico
41I8WTGN6M,O5363614,Referral,162,No,2,21-Mar,C0063,O5363614,Video,1,0,0,0,0,UCR5u,Custom Audience,31,Male,61176,Windows,Desktop,Microsoft Edge,Newark,New Jersey
0RWR0IEEA6,O2199730,SEO,109,Yes,2,21-Mar,C0163,O2199730,Banner,1,0,0,0,0,U0aCK,Custom Audience,47,Female,195738,Android,Smartphone,Microsoft Edge,Newark,New Jersey
1JMT15UHPK,P5691275,Display,86,No,1,21-Mar,C0238,P5691275,Banner,0,0,0,573,0,UTui2,1P Audience,21,Male,52773,macOS,Desktop,Microsoft Edge,Jersey City,New Jersey
WNQV5GEWJK,P5080847,Display,121,Yes,1,21-Mar,C0210,P5080847,Carousel,0,0,0,240,0,UeYi3,3P Audience,29,Male,66661,Android,Smartphone,Microsoft Edge,Cheyenne,Wyoming
BZ5H6EHWVT,P4593562,Display,64,Yes,1,21-Mar,C0058,P4593562,Carousel,0,0,0,899,0,UEBsi,Custom Audience,32,Female,67467,Windows,Desktop,Microsoft Edge,Casper,Wyoming
C8Y0LGCUDA,P3442230,Paid Search,128,No,2,21-Mar,C0129,P3442230,Banner,0,0,0,851,0,U4S9V,Custom Audience,37,Female,80724,Windows,Laptop,Microsoft Edge,Huntington,West Virginia
O5XAG173ZF,O4426635,Direct,107,No,3,21-Mar,C0187,O4426635,Video,1,0,0,0,0,UEmdh,1P Audience,32,Female,61711,Windows,Desktop,Microsoft Edge,Huntington,West Virginia
3SBG0KBOEF,O4710104,Referral,131,No,1,21-Mar,C0016,O4710104,Video,0,0,0,0,0,Uc0Ek,3P Audience,41,Male,103374,Android,Smartphone,Microsoft Edge,Provo,Utah
NQ93DNU73Z,P5080149,Display,118,No,1,21-Mar,C0161,P5080149,Banner,1,0,0,192,0,Uwy8N,Custom Audience,44,Male,110014,iOS,Smartphone,Safari,West Valley City,Utah
L4EO204DN0,P9353995,Display,124,No,1,21-Mar,C0072,P9353995,Banner,1,1,0,794,0,UEJOP,3P Audience,34,Male,71010,Windows,Laptop,Microsoft Edge,West Valley City,Utah
1Y15E8YFN2,O4828585,Direct,86,Yes,2,21-Mar,C0065,O4828585,Banner,1,0,0,0,0,UpBkE,Custom Audience,37,Male,115913,Windows,Laptop,Microsoft Edge,Rapid City,South Dakota
ESONYNV7ZR,O3784288,Direct,66,No,1,21-Mar,C0011,O3784288,Carousel,1,0,0,0,0,UiZLG,Custom Audience,40,Female,101461,iOS,Tablet,Safari,Sioux Falls,South Dakota
IP9GZ92BVJ,O1028239,Direct,177,No,3,21-Mar,C0075,O1028239,Carousel,1,0,0,0,0,UTzXe,1P Audience,22,Female,51437,Windows,Desktop,Microsoft Edge,Columbia,South Carolina
14BCMJDMSJ,O4876375,SEO,101,No,2,21-Mar,C0020,O4876375,Video,0,0,0,0,0,UaI2t,3P Audience,40,Male,111834,Windows,Desktop,Microsoft Edge,Philadelphia,Pennsylvania
3TWJZU1WWM,O5239180,SEO,78,No,3,21-Mar,C0102,O5239180,Video,1,0,0,0,0,USdOe,1P Audience,47,Male,172427,macOS,Desktop,Microsoft Edge,Salem,Oregon
9VK3B1Y5GJ,O2899996,Referral,109,No,2,21-Mar,C0049,O2899996,Banner,1,0,0,0,0,Us4SU,Custom Audience,28,Male,79441,Windows,Desktop,Microsoft Edge,Portland,Oregon
SCHMGQVBO4,P1406820,Display,96,Yes,2,21-Mar,C0037,P1406820,Carousel,1,0,0,576,0,U0TSI,1P Audience,48,Female,167625,Windows,Desktop,Microsoft Edge,Tulsa,Oklahoma
J06ROFQECT,O7030006,Direct,142,No,1,21-Mar,C0052,O7030006,Banner,1,0,0,0,0,Us4SU,1P Audience,28,Male,79441,macOS,Laptop,Microsoft Edge,Cincinnati,Ohio
9RVPKLS2SP,P6761134,Display,61,No,1,21-Mar,C0055,P6761134,Carousel,1,0,0,876,0,UJAyv,1P Audience,49,Female,152668,Windows,Laptop,Microsoft Edge,Columbus,Ohio
209GQDBTJ2,P4220510,Display,585,No,6,21-Mar,C0093,P4220510,Video,1,1,1,285,484,Uzxpa,3P Audience,20,Female,52837,iOS,Tablet,Safari,Cleveland,Ohio
RXVBIIYU9L,P4786729,Paid Search,118,Yes,1,21-Mar,C0177,P4786729,Video,0,0,0,238,0,U9pJ6,1P Audience,39,Female,102603,Linux,Laptop,Mozilla Firefox,Bismarck,North Dakota
GWOG3O0HZK,P5122477,Paid Search,451,No,5,21-Mar,C0175,P5122477,Video,1,1,1,679,224,UyPUQ,Custom Audience,25,Female,58715,iOS,Tablet,Safari,New York City,New York
3VGCPL93OO,O9118557,Referral,167,Yes,1,21-Mar,C0156,O9118557,Carousel,1,0,0,0,0,UrGSH,Custom Audience,20,Male,48078,Windows,Desktop,Microsoft Edge,New York City,New York
DRDVZ6GFLP,O9041892,Referral,80,No,1,21-Mar,C0039,O9041892,Video,0,0,0,0,0,UKQd7,1P Audience,44,Female,107343,Windows,Desktop,Microsoft Edge,Rio Rancho,New Mexico
OTJ3KWZPZ6,O7974170,Direct,97,Yes,1,21-Mar,C0092,O7974170,Video,0,0,0,0,0,UTzXe,3P Audience,22,Female,51437,Android,Smartphone,Microsoft Edge,Las Cruces,New Mexico
97ZFDVSM93,O6087462,Referral,367,No,5,21-Mar,C0220,O6087462,Carousel,1,1,1,0,874,UlzEY,3P Audience,47,Male,143537,Android,Smartphone,Microsoft Edge,Las Cruces,New Mexico
4YLYC4623G,O8320624,SEO,163,No,1,21-Mar,C0100,O8320624,Carousel,1,0,0,0,0,UfJV9,1P Audience,42,Male,101049,Linux,Laptop,Mozilla Firefox,Newark,New Jersey
S9QJWM3FUL,P9158188,Display,172,Yes,3,21-Mar,C0018,P9158188,Banner,0,0,0,275,0,UQKpm,Custom Audience,40,Female,113820,Android,Tablet,Microsoft Edge,Paterson,New Jersey
WHEZCN5SE7,P5158909,Display,340,No,4,21-Mar,C0138,P5158909,Carousel,1,1,1,557,712,UtVlw,1P Audience,42,Female,83278,Android,Smartphone,Microsoft Edge,Paterson,New Jersey
CWK2LHIWCG,O9666919,Direct,84,No,3,21-Mar,C0011,O9666919,Video,0,0,0,0,0,UkxZn,3P Audience,33,Male,77836,Linux,Laptop,Mozilla Firefox,Manchester,New Hampshire
WQ9TGG6A6W,P4396951,Display,171,Yes,3,21-Mar,C0152,P4396951,Carousel,1,0,0,389,0,U5Y5i,Custom Audience,36,Female,105803,Android,Smartphone,Microsoft Edge,Nashua,New Hampshire
WBXXH5W5TA,P8214281,Display,99,Yes,2,21-Mar,C0177,P8214281,Carousel,1,0,0,341,0,U8bZM,3P Audience,23,Female,55073,macOS,Desktop,Microsoft Edge,Concord,New Hampshire
VH7O1HKBHM,P4084876,Display,78,Yes,1,21-Mar,C0172,P4084876,Carousel,1,0,0,687,0,UjSl5,3P Audience,54,Male,174343,iOS,Tablet,Safari,Concord,New Hampshire
1JBEJ6N74F,P6614081,Paid Search,99,No,2,21-Mar,C0213,P6614081,Banner,0,0,0,818,0,U2vEg,1P Audience,39,Male,100292,Windows,Desktop,Microsoft Edge,Manchester,New Hampshire
K0VASB0G7M,O9621914,Referral,315,No,6,21-Mar,C0128,O9621914,Banner,1,1,1,0,100,UIqLS,1P Audience,37,Male,81945,macOS,Laptop,Microsoft Edge,Nashua,New Hampshire
SPC5O4SZO3,P6501096,Display,97,No,3,21-Mar,C0072,P6501096,Banner,1,1,0,708,0,UwfQN,Custom Audience,38,Male,96833,Android,Smartphone,Microsoft Edge,Concord,New Hampshire
MV78R7TX5V,O5721242,Direct,410,No,6,21-Mar,C0093,O5721242,Video,1,1,1,0,128,U9Ag7,1P Audience,26,Male,63133,macOS,Desktop,Microsoft Edge,Las Vegas,Nevada
WOJI95OT11,O9829770,Referral,507,No,5,21-Mar,C0242,O9829770,Banner,1,1,1,0,102,U5Y5i,3P Audience,36,Female,105803,Windows,Laptop,Microsoft Edge,Las Vegas,Nevada
LNJVNT4IS8,O7215314,Referral,65,No,3,21-Mar,C0112,O7215314,Carousel,0,0,0,0,0,UBNoy,1P Audience,16,Female,59934,Linux,Laptop,Mozilla Firefox,Reno,Nevada
ZECRZUMJEI,O8749784,Referral,162,No,2,21-Mar,C0202,O8749784,Banner,1,1,0,0,0,UvIah,3P Audience,42,Female,96517,Linux,Laptop,Mozilla Firefox,Las Vegas,Nevada
QGRHOX50XX,O3208806,Direct,536,No,4,21-Mar,C0160,O3208806,Banner,1,1,1,0,789,UpD3n,Custom Audience,40,Female,87512,macOS,Laptop,Microsoft Edge,Las Vegas,Nevada
CZGMCKJODP,O3326607,Direct,88,No,2,21-Mar,C0182,O3326607,Carousel,1,1,0,0,0,UEVyJ,1P Audience,53,Male,122208,Android,Smartphone,Microsoft Edge,Reno,Nevada
ASGLA5JSRQ,P3303256,Paid Search,167,No,2,21-Mar,C0072,P3303256,Video,0,0,0,535,0,UCYoL,3P Audience,17,Male,46298,Linux,Laptop,Mozilla Firefox,Las Vegas,Nevada
PKTOJ20NAD,P1880336,Paid Search,68,No,2,21-Mar,C0115,P1880336,Carousel,1,0,0,116,0,UuBp6,Custom Audience,21,Male,58898,iOS,Tablet,Safari,Henderson,Nevada
EP4TLFHZSQ,P5090085,Display,101,No,3,21-Mar,C0185,P5090085,Video,1,0,0,646,0,UpBkE,3P Audience,37,Male,115913,Android,Smartphone,Microsoft Edge,Reno,Nevada
VVOIF4805L,O4901187,Direct,381,No,6,21-Mar,C0005,O4901187,Banner,1,1,1,0,822,UgpBw,1P Audience,47,Female,145971,macOS,Laptop,Microsoft Edge,Reno,Nevada
2DVDPW50YP,P6830316,Display,131,No,1,21-Mar,C0106,P6830316,Banner,1,0,0,837,0,USdOe,Custom Audience,47,Male,172427,iOS,Tablet,Safari,Lincoln,Nebraska
78R3RED3HN,P6926503,Paid Search,92,Yes,2,21-Mar,C0082,P6926503,Banner,0,0,0,298,0,UGSmF,3P Audience,21,Male,40466,Linux,Laptop,Mozilla Firefox,Bellevue,Nebraska
QQ3MLNGXW8,O2329912,Direct,79,Yes,3,21-Mar,C0014,O2329912,Carousel,0,0,0,0,0,U45Rr,Custom Audience,34,Female,60455,Linux,Laptop,Mozilla Firefox,Omaha,Nebraska
NSRXKOR1SJ,O2127444,SEO,155,Yes,2,21-Mar,C0236,O2127444,Banner,1,0,0,0,0,U61fv,3P Audience,51,Female,160777,iOS,Tablet,Safari,Omaha,Nebraska
L18MHZFCIK,P3503811,Paid Search,143,No,3,21-Mar,C0099,P3503811,Video,1,0,0,404,0,Uman0,3P Audience,51,Female,182793,Android,Smartphone,Microsoft Edge,Omaha,Nebraska
W4OW4K1GAH,P7177755,Paid Search,345,No,5,21-Mar,C0148,P7177755,Video,1,1,1,405,475,UGSmF,Custom Audience,21,Male,40466,Windows,Laptop,Microsoft Edge,Bellevue,Nebraska
AA9GYTL5YV,O7365503,Direct,141,No,3,21-Mar,C0002,O7365503,Video,0,0,0,0,0,UJAyv,Custom Audience,49,Female,152668,Windows,Desktop,Microsoft Edge,Lincoln,Nebraska
T1L8IWWVJU,O8970543,Direct,111,No,3,21-Mar,C0174,O8970543,Banner,1,0,0,0,0,UiFrE,1P Audience,50,Male,183901,Android,Tablet,Microsoft Edge,Lincoln,Nebraska
WQNBS3JRD2,O1126627,Direct,67,No,3,21-Mar,C0099,O1126627,Carousel,1,0,0,0,0,UoDrV,Custom Audience,29,Female,67556,macOS,Laptop,Microsoft Edge,Great Falls,Montana
014XY8M5VC,P2188451,Paid Search,71,No,2,21-Mar,C0023,P2188451,Banner,1,0,0,191,0,UpD3n,Custom Audience,40,Female,87512,iOS,Tablet,Safari,Missoula,Montana
FDEV5X22HJ,O6480359,SEO,397,No,6,21-Mar,C0242,O6480359,Banner,1,1,1,0,288,U05u0,3P Audience,54,Male,135634,Android,Smartphone,Microsoft Edge,Great Falls,Montana
SUCOYMZEYV,P4021603,Paid Search,114,No,3,21-Mar,C0091,P4021603,Banner,1,0,0,430,0,UjUgD,3P Audience,55,Male,152843,Android,Smartphone,Microsoft Edge,Great Falls,Montana
25T1HD8KJ1,O5508927,SEO,380,No,6,21-Mar,C0197,O5508927,Banner,1,1,1,0,163,UCR5u,3P Audience,31,Male,61176,macOS,Desktop,Microsoft Edge,Missoula,Montana
DNY5XH5WRO,P5544261,Display,128,Yes,3,21-Mar,C0201,P5544261,Carousel,1,1,0,604,0,UaNPk,Custom Audience,37,Male,109737,Windows,Laptop,Microsoft Edge,Great Falls,Montana
GQP4OMDIK4,O2604497,Referral,128,No,2,21-Mar,C0098,O2604497,Banner,0,0,0,0,0,UKCJA,3P Audience,19,Male,41580,macOS,Desktop,Microsoft Edge,Billings,Montana
I1OVE1XU39,P1355516,Paid Search,574,No,4,21-Mar,C0175,P1355516,Banner,1,1,1,452,328,UeRvg,1P Audience,36,Female,89001,macOS,Desktop,Microsoft Edge,Great Falls,Montana
XDZLWPBSWR,P3033436,Display,89,Yes,2,21-Mar,C0232,P3033436,Banner,0,0,0,841,0,UhkYP,1P Audience,35,Male,71703,iOS,Smartphone,Safari,St. Louis,Missouri
MN96NM4AG0,O6154176,Direct,144,No,3,21-Mar,C0113,O6154176,Carousel,0,0,0,0,0,UK5y3,3P Audience,48,Female,175995,Android,Smartphone,Microsoft Edge,Kansas City,Missouri
R721SD1NPL,O8955345,Direct,154,Yes,1,21-Mar,C0146,O8955345,Carousel,1,0,0,0,0,U05u0,Custom Audience,54,Male,135634,Linux,Laptop,Mozilla Firefox,St. Louis,Missouri
3QYJVOA3UL,O8212512,SEO,165,No,1,21-Mar,C0243,O8212512,Carousel,1,0,0,0,0,UUPNu,3P Audience,18,Female,54666,iOS,Smartphone,Safari,St. Louis,Missouri
HO351GNBBO,P3152468,Paid Search,60,Yes,1,21-Mar,C0069,P3152468,Banner,0,0,0,232,0,U2y40,Custom Audience,43,Female,102688,Android,Tablet,Microsoft Edge,St. Louis,Missouri
785GTJULQR,P1004459,Paid Search,73,No,1,21-Mar,C0065,P1004459,Video,0,0,0,366,0,UQidj,3P Audience,50,Male,184786,macOS,Laptop,Microsoft Edge,St. Louis,Missouri
FE5ZVQYAW6,O2979918,Direct,92,No,1,21-Mar,C0195,O2979918,Banner,1,1,0,0,0,Ubo6e,1P Audience,45,Male,109570,Windows,Laptop,Microsoft Edge,St. Louis,Missouri
0IZ5JNTFCU,O6472822,SEO,343,No,4,21-Mar,C0102,O6472822,Video,1,1,1,0,480,U6nRo,3P Audience,17,Male,48040,Windows,Desktop,Microsoft Edge,St. Louis,Missouri
UW2CJ1RYNV,O3681377,SEO,140,Yes,1,21-Mar,C0053,O3681377,Banner,0,0,0,0,0,UcUEw,3P Audience,45,Male,91552,Linux,Laptop,Mozilla Firefox,Springfield,Missouri
ENHHS9N8PG,O8251993,Direct,141,Yes,1,21-Mar,C0178,O8251993,Carousel,1,0,0,0,0,UUPNu,1P Audience,18,Female,54666,iOS,Tablet,Safari,Southaven,Mississippi
P5UTTY7H30,O9634936,Referral,91,No,3,21-Mar,C0004,O9634936,Video,1,0,0,0,0,UZ4PJ,1P Audience,51,Female,142606,iOS,Tablet,Safari,Southaven,Mississippi
E2PZ7ZEKRY,P2901118,Display,116,No,2,21-Mar,C0020,P2901118,Carousel,1,1,0,654,0,UAXcH,1P Audience,24,Female,57718,macOS,Desktop,Microsoft Edge,Jackson,Mississippi
AU7PC9D2CT,P4687679,Display,172,No,1,21-Mar,C0123,P4687679,Video,1,0,0,395,0,UEmdh,1P Audience,32,Female,61711,Android,Tablet,Microsoft Edge,Southaven,Mississippi
EEVDX654PT,O4638761,SEO,164,Yes,1,21-Mar,C0026,O4638761,Video,0,0,0,0,0,UjUhv,Custom Audience,24,Female,45303,Windows,Laptop,Microsoft Edge,Gulfport,Mississippi
AEYQDH8Q6N,O9184523,Direct,149,No,1,21-Mar,C0092,O9184523,Carousel,0,0,0,0,0,U5Y5i,1P Audience,36,Female,105803,Linux,Laptop,Mozilla Firefox,Gulfport,Mississippi
Y4X0SUROWP,O4763549,Referral,91,Yes,2,21-Mar,C0152,O4763549,Video,0,0,0,0,0,UhkYP,3P Audience,35,Male,71703,iOS,Smartphone,Safari,Gulfport,Mississippi
HYVTVU4UID,P6205129,Paid Search,167,No,3,21-Mar,C0135,P6205129,Banner,0,0,0,294,0,UnuUa,1P Audience,55,Male,179396,Android,Tablet,Microsoft Edge,Saint Paul,Minnesota
ZRE9H9HFZU,O2380500,SEO,120,Yes,3,21-Mar,C0150,O2380500,Carousel,1,0,0,0,0,Uphlf,3P Audience,34,Male,61517,iOS,Smartphone,Safari,Rochester,Minnesota
JQWRX9QSTH,O5490671,Direct,87,No,1,21-Mar,C0077,O5490671,Banner,0,0,0,0,0,Um7Um,Custom Audience,22,Male,42035,macOS,Desktop,Microsoft Edge,Minneapolis,Minnesota
SYYAYZRIAF,P6699546,Display,73,No,3,21-Mar,C0051,P6699546,Carousel,1,1,0,339,0,UjfHy,1P Audience,38,Male,109803,Windows,Laptop,Microsoft Edge,Saint Paul,Minnesota
DPK2HATHFI,O3610893,SEO,118,No,2,21-Mar,C0008,O3610893,Banner,0,0,0,0,0,U6ec8,Custom Audience,29,Male,61278,Linux,Laptop,Mozilla Firefox,Saint Paul,Minnesota
YMYOD9A5UB,P6687536,Paid Search,176,Yes,3,21-Mar,C0163,P6687536,Banner,0,0,0,527,0,UtUjx,Custom Audience,18,Female,51362,macOS,Desktop,Microsoft Edge,Minneapolis,Minnesota
ARTRB7NMLN,O2767930,Direct,84,No,3,21-Mar,C0141,O2767930,Banner,1,1,0,0,0,U4TUk,1P Audience,34,Male,72749,Linux,Laptop,Mozilla Firefox,Detroit,Michigan
BA9389JQ2N,P3205076,Paid Search,149,No,1,21-Mar,C0092,P3205076,Carousel,1,0,0,558,0,UuyV6,3P Audience,39,Female,103064,iOS,Tablet,Safari,Detroit,Michigan
HIFEOTB2P6,P1309593,Display,128,No,2,21-Mar,C0028,P1309593,Video,1,0,0,681,0,UCR5u,1P Audience,31,Male,61176,Linux,Laptop,Mozilla Firefox,Warren,Michigan
XJ4YER0R9C,P6021906,Display,112,No,3,21-Mar,C0213,P6021906,Video,1,0,0,513,0,U0aCK,Custom Audience,47,Female,195738,Linux,Laptop,Mozilla Firefox,Grand Rapids,Michigan
60CJHCOC3R,O7359726,Referral,100,Yes,1,21-Mar,C0090,O7359726,Banner,0,0,0,0,0,UcaPP,Custom Audience,50,Female,179418,Windows,Desktop,Microsoft Edge,Detroit,Michigan
ZHOHONW1T3,P9574817,Paid Search,146,No,1,21-Mar,C0126,P9574817,Video,1,1,0,891,0,UVV2c,Custom Audience,19,Female,57298,macOS,Desktop,Microsoft Edge,Boston,Massachusetts
MAL1X09JMM,O7693838,SEO,300,No,6,21-Mar,C0192,O7693838,Carousel,1,1,1,0,852,U4QXW,Custom Audience,28,Female,79034,macOS,Desktop,Microsoft Edge,Boston,Massachusetts
D8SKWV1IKD,O9881569,Referral,135,No,3,21-Mar,C0242,O9881569,Video,1,0,0,0,0,U7nTA,1P Audience,41,Male,108243,macOS,Desktop,Microsoft Edge,Worcester,Massachusetts
KQZIN8OT7T,P7813842,Paid Search,315,No,5,21-Mar,C0220,P7813842,Carousel,1,1,1,892,867,UVVcg,3P Audience,41,Female,110863,iOS,Smartphone,Safari,Rockville,Maryland
M5UB2TIFPX,P8190104,Paid Search,157,No,2,21-Mar,C0233,P8190104,Banner,1,0,0,266,0,UQ884,Custom Audience,38,Male,106024,macOS,Desktop,Microsoft Edge,Rockville,Maryland
XQF14YUJEY,P2926945,Display,174,No,2,21-Mar,C0235,P2926945,Carousel,1,0,0,624,0,UjfHy,Custom Audience,38,Male,109803,Android,Tablet,Microsoft Edge,Baltimore,Maryland
O549KC0LTM,P7431801,Paid Search,126,No,1,21-Mar,C0206,P7431801,Video,1,0,0,224,0,Ude4g,1P Audience,21,Female,58687,Android,Smartphone,Microsoft Edge,Rockville,Maryland
IMSEHNQ09F,P2183054,Paid Search,100,Yes,1,21-Mar,C0118,P2183054,Banner,0,0,0,840,0,UD1Ri,1P Audience,48,Female,136937,Android,Smartphone,Microsoft Edge,Rockville,Maryland
2EPGI59G4E,O5917312,Direct,311,No,5,21-Mar,C0167,O5917312,Carousel,1,1,1,0,399,USbQW,1P Audience,32,Female,75519,Android,Smartphone,Microsoft Edge,Frederick,Maryland
5L7SXW3FW8,O5565056,Referral,141,No,1,21-Mar,C0233,O5565056,Video,1,0,0,0,0,UThyd,1P Audience,51,Male,199831,macOS,Desktop,Microsoft Edge,Baltimore,Maryland
J33U7HV7N7,O2140929,SEO,157,Yes,2,21-Mar,C0144,O2140929,Carousel,1,1,0,0,0,UU9jv,1P Audience,28,Female,66350,Android,Smartphone,Microsoft Edge,Portland,Maine
BKP4VYSL9F,O4710296,SEO,128,Yes,3,21-Mar,C0159,O4710296,Carousel,1,0,0,0,0,UEBsi,1P Audience,32,Female,67467,macOS,Laptop,Microsoft Edge,Bangor,Maine
QVIV40IK2W,P4796400,Paid Search,178,No,3,21-Mar,C0100,P4796400,Carousel,1,0,0,645,0,UfIvb,Custom Audience,23,Male,59615,iOS,Smartphone,Safari,Lewiston,Maine
1CSSPH6EKF,P5229893,Display,104,No,1,21-Mar,C0033,P5229893,Banner,1,0,0,596,0,UT0JV,Custom Audience,30,Female,65680,Linux,Laptop,Mozilla Firefox,Portland,Maine
GLPVAOG7EP,P7636736,Paid Search,512,No,4,21-Mar,C0141,P7636736,Banner,1,1,1,502,728,UHAXE,1P Audience,45,Male,107447,macOS,Desktop,Microsoft Edge,Portland,Maine
OKREFUXX4X,O8422264,Direct,87,No,1,21-Mar,C0040,O8422264,Video,0,0,0,0,0,UrNNV,1P Audience,31,Male,65221,Linux,Laptop,Mozilla Firefox,New Orleans,Louisiana
RAI616DL4P,O8034540,SEO,75,Yes,2,21-Mar,C0150,O8034540,Video,1,0,0,0,0,UPX2W,3P Audience,22,Female,55258,Linux,Laptop,Mozilla Firefox,New Orleans,Louisiana
QRNCZWZ05R,P2885106,Paid Search,115,No,3,21-Mar,C0143,P2885106,Banner,1,0,0,412,0,U5FS9,3P Audience,17,Female,56775,Linux,Laptop,Mozilla Firefox,Shreveport,Louisiana
T9NGXE516P,P2044381,Display,179,No,3,21-Mar,C0110,P2044381,Banner,0,0,0,723,0,Um7Um,3P Audience,22,Male,42035,iOS,Smartphone,Safari,New Orleans,Louisiana
42IW5K9V4K,O5842656,Direct,153,Yes,3,21-Mar,C0211,O5842656,Banner,1,0,0,0,0,UQjii,3P Audience,17,Female,48482,iOS,Smartphone,Safari,Baton Rouge,Louisiana
XH7K7KY4FJ,O5344150,Referral,92,No,2,21-Mar,C0018,O5344150,Carousel,1,1,0,0,0,Ude4g,3P Audience,21,Female,58687,iOS,Tablet,Safari,Shreveport,Louisiana
1KMOSVNZF4,P7074972,Paid Search,77,No,1,21-Mar,C0021,P7074972,Carousel,1,0,0,719,0,UUPNu,1P Audience,18,Female,54666,iOS,Smartphone,Safari,Baton Rouge,Louisiana
2IPMM5SB6Y,O6561462,Referral,68,No,1,21-Mar,C0171,O6561462,Carousel,1,0,0,0,0,UAXcH,3P Audience,24,Female,57718,iOS,Smartphone,Safari,Baton Rouge,Louisiana
9ESZOZZK6D,O5057073,Referral,119,Yes,3,21-Mar,C0187,O5057073,Banner,0,0,0,0,0,U2y40,3P Audience,43,Female,102688,Windows,Desktop,Microsoft Edge,Shreveport,Louisiana
Y9DOVVN2MM,P6669795,Paid Search,80,Yes,2,21-Mar,C0005,P6669795,Banner,0,0,0,265,0,U7qLk,Custom Audience,32,Female,63397,Android,Tablet,Microsoft Edge,Bowling Green,Kentucky
9N3TV7MFAY,O8115721,SEO,142,Yes,1,21-Mar,C0098,O8115721,Banner,1,0,0,0,0,UOLDx,Custom Audience,20,Male,40641,Android,Tablet,Microsoft Edge,Lexington,Kentucky
