SessionID,ExposureID,TrafficChannel,SessionDuration,Bounced,PagesperSession,AdDate,CreativeID,ExposureID_1,AdFormat,Viewable,WasClicked,Conversion,SpendonExposure,RevenueGenerated,UserID,ExposureID_2,SegmentType,Age,Gender,Income,OperatingSystem,Device,Browser,Location(DMA)
9TS3H80101,O1127394,Direct,176,Yes,2,21-Feb,C0151,O1127394,Video,Yes,No,No,0,0,Uqqyq,O1127394,1P Audience,44,Female,100187,Android,Tablet,Microsoft Edge,"Bowling Green, Kentucky"
3R6LN6YG90,P4424594,Display,104,No,2,21-Mar,C0015,P4424594,Banner,Yes,Yes,No,424,0,Uadda,P4424594,1P Audience,44,Male,110387,Windows,Desktop,Microsoft Edge,"Lexington, Kentucky"
32GRDFG63A,P8482967,Paid Search,147,No,3,21-May,C0040,P8482967,Banner,Yes,No,No,700,0,UaPch,P8482967,3P Audience,37,Female,104174,iOS,Tablet,Safari,"Louisville, Kentucky"
U6VICBA07J,O4919863,Referral,71,No,2,21-Nov,C0221,O4919863,Video,Yes,No,No,0,0,Unrzo,O4919863,1P Audience,42,Female,103250,macOS,Laptop,Microsoft Edge,"Bowling Green, Kentucky"
O9RIWCVF3N,O6097966,Direct,75,No,2,21-Sep,C0150,O6097966,Video,Yes,No,No,0,0,UOTAt,O6097966,Custom Audience,45,Female,115071,iOS,Smartphone,Safari,"Lexington, Kentucky"
83L5ZEXI9N,P5180370,Paid Search,396,No,5,21-Jul,C0166,P5180370,Banner,Yes,Yes,Yes,305,827,UEykv,P5180370,1P Audience,50,Male,174499,iOS,Smartphone,Safari,"Louisville, Kentucky"
48ALYKJ6RZ,O6688980,Referral,74,No,2,21-Oct,C0201,O6688980,Video,Yes,Yes,No,0,0,U508D,O6688980,1P Audience,36,Female,117154,Android,Tablet,Microsoft Edge,"Lexington, Kentucky"
3SQV273WM6,P4386251,Display,88,Yes,2,21-Jul,C0222,P4386251,Video,Yes,Yes,No,409,0,U4TUk,P4386251,1P Audience,34,Male,72749,Windows,Desktop,Microsoft Edge,"Lexington, Kentucky"
CFV07C13PW,P2135678,Display,450,No,5,21-Feb,C0147,P2135678,Banner,Yes,Yes,Yes,561,133,UieXR,P2135678,3P Audience,52,Male,156076,macOS,Desktop,Microsoft Edge,"Bowling Green, Kentucky"
OBQMHRL26M,P7496534,Display,138,No,3,21-Aug,C0145,P7496534,Carousel,No,No,No,134,0,UT4hL,P7496534,1P Audience,26,Female,62063,Android,Tablet,Microsoft Edge,"Bowling Green, Kentucky"
BSGG82F921,P7911015,Display,398,No,5,21-Mar,C0068,P7911015,Carousel,Yes,Yes,Yes,96,845,Uxr13,P7911015,3P Audience,52,Male,145437,Windows,Desktop,Microsoft Edge,"Lexington, Kentucky"
R7QE0F4WJA,P6315336,Paid Search,94,Yes,2,21-Jun,C0108,P6315336,Banner,Yes,No,No,582,0,UoDrV,P6315336,Custom Audience,29,Female,67556,Android,Tablet,Microsoft Edge,"Lexington, Kentucky"
Y078MRM721,O4914208,Direct,406,No,4,21-Oct,C0097,O4914208,Banner,Yes,Yes,Yes,0,296,U4tpM,O4914208,Custom Audience,41,Male,99807,macOS,Desktop,Microsoft Edge,"Bowling Green, Kentucky"
MIF0GD7337,P8733981,Display,168,No,3,21-Jan,C0084,P8733981,Banner,Yes,No,No,162,0,UpnGk,P8733981,3P Audience,29,Male,62590,iOS,Tablet,Safari,"Louisville, Kentucky"
5IQ873D4GK,O2024468,Referral,78,No,2,21-Oct,C0169,O2024468,Video,No,No,No,0,0,UTui2,O2024468,1P Audience,21,Male,52773,Linux,Laptop,Mozilla Firefox,"Louisville, Kentucky"
U6UENCAYHD,O7679937,Direct,100,No,3,21-Aug,C0228,O7679937,Banner,Yes,No,No,0,0,UjUhv,O7679937,3P Audience,24,Female,45303,Android,Smartphone,Microsoft Edge,"Bowling Green, Kentucky"
LS4TRWN8UF,O9147611,Direct,109,No,3,21-Sep,C0098,O9147611,Video,No,No,No,0,0,UNtLC,O9147611,3P Audience,28,Male,67823,Android,Tablet,Microsoft Edge,"Bowling Green, Kentucky"
4QSIWS6JLG,O2412328,SEO,94,No,1,21-Nov,C0073,O2412328,Video,Yes,No,No,0,0,U7k4X,O2412328,1P Audience,39,Male,92274,Android,Smartphone,Microsoft Edge,"Bowling Green, Kentucky"
5M6WAII3DB,P9097881,Display,387,No,5,21-Nov,C0036,P9097881,Video,Yes,Yes,Yes,736,354,U7KND,P9097881,3P Audience,44,Female,95374,Windows,Desktop,Microsoft Edge,"Bowling Green, Kentucky"
X4740X2DE0,P7648070,Display,339,No,6,21-Jan,C0019,P7648070,Carousel,Yes,Yes,Yes,161,150,Uzxa3,P7648070,Custom Audience,41,Female,107828,iOS,Tablet,Safari,"Louisville, Kentucky"
LONISJSK2B,P2252916,Display,109,No,3,21-Mar,C0054,P2252916,Video,No,No,No,122,0,UpnGk,P2252916,1P Audience,29,Male,62590,Windows,Desktop,Microsoft Edge,"Lexington, Kentucky"
COKTE3WC4Z,P6132869,Paid Search,337,No,6,21-Jul,C0023,P6132869,Banner,Yes,Yes,Yes,494,636,Ua0cf,P6132869,Custom Audience,25,Female,41122,macOS,Laptop,Microsoft Edge,"Lexington, Kentucky"
9181PAV500,O3720060,Referral,65,No,3,21-Sep,C0176,O3720060,Banner,Yes,No,No,0,0,UJ7Ex,O3720060,3P Audience,30,Female,60545,Android,Smartphone,Microsoft Edge,"Lexington, Kentucky"
MS1VCPDY8C,O6438745,Referral,169,Yes,2,21-Nov,C0088,O6438745,Video,Yes,No,No,0,0,UEBsi,O6438745,Custom Audience,32,Female,67467,macOS,Desktop,Microsoft Edge,"Lexington, Kentucky"
NVID4JL2PK,O3636561,Direct,95,No,1,21-Dec,C0180,O3636561,Video,Yes,No,No,0,0,Uxr13,O3636561,3P Audience,52,Male,145437,Android,Tablet,Microsoft Edge,"Louisville, Kentucky"
O52ZBJHYHN,P4887352,Display,84,No,3,21-Mar,C0150,P4887352,Video,No,No,No,300,0,Udmh9,P4887352,Custom Audience,49,Male,177442,iOS,Smartphone,Safari,"Louisville, Kentucky"
Q4Y8IJNIBM,O8770107,Referral,94,Yes,3,21-Aug,C0045,O8770107,Banner,No,No,No,0,0,UiraG,O8770107,1P Audience,40,Female,86551,macOS,Desktop,Microsoft Edge,"Lexington, Kentucky"
5GBF42ESAL,O9894191,Referral,133,No,1,21-Sep,C0080,O9894191,Banner,Yes,Yes,No,0,0,UahFa,O9894191,3P Audience,42,Male,97916,Linux,Laptop,Mozilla Firefox,"Bowling Green, Kentucky"
2C9O80AW2V,P5914126,Display,81,No,2,21-Aug,C0045,P5914126,Banner,Yes,No,No,150,0,Uy1Se,P5914126,Custom Audience,38,Male,96777,macOS,Desktop,Microsoft Edge,"Lexington, Kentucky"
6SR0MG9PI1,O5466271,Direct,118,No,3,21-Jul,C0004,O5466271,Banner,No,No,No,0,0,U4S9V,O5466271,Custom Audience,37,Female,80724,iOS,Smartphone,Safari,"Louisville, Kentucky"
ZIUDM3858T,P1169718,Display,117,No,2,21-Mar,C0117,P1169718,Carousel,No,No,No,99,0,UHq4r,P1169718,Custom Audience,26,Female,70443,Android,Smartphone,Microsoft Edge,"Lexington, Kentucky"
5Z74RZ730T,P5037300,Display,107,Yes,1,21-Aug,C0202,P5037300,Carousel,No,No,No,845,0,UEJOP,P5037300,Custom Audience,34,Male,71010,Android,Smartphone,Microsoft Edge,"Bowling Green, Kentucky"
RLDDP2RT63,O8653457,Referral,135,Yes,2,21-Apr,C0132,O8653457,Carousel,Yes,No,No,0,0,UoJoW,O8653457,Custom Audience,38,Female,106631,Android,Smartphone,Microsoft Edge,"Louisville, Kentucky"
FE4HVQLGX3,O7231709,Referral,84,No,2,21-Oct,C0056,O7231709,Video,Yes,No,No,0,0,U0fGe,O7231709,3P Audience,30,Male,67652,macOS,Desktop,Microsoft Edge,"Bowling Green, Kentucky"
LMB6C99M7X,P1488195,Display,111,No,1,21-May,C0003,P1488195,Video,No,No,No,400,0,UcMGp,P1488195,1P Audience,47,Female,198108,iOS,Smartphone,Safari,"Bowling Green, Kentucky"
W224V2EU8I,P9633752,Paid Search,61,No,2,21-Dec,C0157,P9633752,Banner,No,No,No,383,0,UAa1P,P9633752,Custom Audience,18,Male,44182,iOS,Tablet,Safari,"Lexington, Kentucky"
DUT6OJ2QGR,P8035920,Paid Search,80,Yes,3,21-Sep,C0207,P8035920,Video,No,No,No,608,0,U9pJ6,P8035920,Custom Audience,39,Female,102603,Android,Tablet,Microsoft Edge,"Lexington, Kentucky"
KKK2AZDAQH,O7210603,Referral,84,No,2,21-Sep,C0025,O7210603,Video,Yes,No,No,0,0,UmbS1,O7210603,1P Audience,29,Female,65746,iOS,Tablet,Safari,"Bowling Green, Kentucky"
PAXMEJWDI5,P8597099,Display,130,No,3,21-Sep,C0167,P8597099,Banner,Yes,No,No,630,0,Ube7A,P8597099,1P Audience,55,Female,184534,iOS,Smartphone,Safari,"Louisville, Kentucky"
3K7765PWI9,O8501807,Direct,138,No,3,21-Nov,C0246,O8501807,Banner,No,No,No,0,0,UQidj,O8501807,3P Audience,50,Male,184786,Android,Tablet,Microsoft Edge,"Louisville, Kentucky"
YFMPDA2D98,P7417015,Display,70,Yes,3,21-Sep,C0048,P7417015,Carousel,Yes,Yes,No,361,0,Ur2Fd,P7417015,Custom Audience,35,Male,76506,macOS,Desktop,Microsoft Edge,"Louisville, Kentucky"
5AO222KEOS,P9646349,Display,178,No,1,21-Jun,C0109,P9646349,Carousel,No,No,No,739,0,UrNhf,P9646349,3P Audience,41,Male,82216,macOS,Desktop,Microsoft Edge,"Lexington, Kentucky"
O7PMRH4R0I,O6438483,Referral,461,No,5,21-May,C0100,O6438483,Carousel,Yes,Yes,Yes,0,97,UPuU0,O6438483,3P Audience,33,Female,69066,macOS,Laptop,Microsoft Edge,"Bowling Green, Kentucky"
AWC8PLEE6E,P4946165,Paid Search,127,No,2,21-Oct,C0045,P4946165,Carousel,Yes,No,No,251,0,UxEFv,P4946165,1P Audience,28,Male,68365,iOS,Smartphone,Safari,"Wichita, Kansas"
2EUA0C16AO,O1594013,SEO,406,No,4,21-Jan,C0184,O1594013,Video,Yes,Yes,Yes,0,437,UQjii,O1594013,1P Audience,17,Female,48482,Linux,Laptop,Mozilla Firefox,"Overland Park, Kansas"
NFL82NAVAL,P7635727,Paid Search,90,Yes,1,21-Jun,C0125,P7635727,Banner,Yes,Yes,No,565,0,UrNhf,P7635727,1P Audience,41,Male,82216,macOS,Desktop,Microsoft Edge,"Wichita, Kansas"
W431NZC8KZ,P4160837,Paid Search,63,No,1,21-Apr,C0223,P4160837,Video,Yes,No,No,322,0,UaF79,P4160837,1P Audience,18,Male,49361,iOS,Smartphone,Safari,"Wichita, Kansas"
YNJAQLQ510,P6710373,Display,100,No,3,21-Apr,C0062,P6710373,Video,Yes,No,No,190,0,UT0JV,P6710373,Custom Audience,30,Female,65680,macOS,Laptop,Microsoft Edge,"Kansas City, Kansas"
SROPXY8QMH,P1838906,Paid Search,74,No,3,21-Aug,C0165,P1838906,Video,Yes,No,No,863,0,UidXi,P1838906,1P Audience,31,Male,78706,Android,Smartphone,Microsoft Edge,"Overland Park, Kansas"
Y5GU4GQP0U,P9122841,Paid Search,522,No,6,21-Jun,C0044,P9122841,Banner,Yes,Yes,Yes,679,829,UT0JV,P9122841,3P Audience,30,Female,65680,Linux,Laptop,Mozilla Firefox,"Wichita, Kansas"
QSPXRST1SV,P1043689,Paid Search,85,No,3,21-Nov,C0009,P1043689,Carousel,Yes,No,No,104,0,Uman0,P1043689,1P Audience,51,Female,182793,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
72K14PFLQZ,P8444850,Paid Search,99,Yes,3,21-Nov,C0014,P8444850,Carousel,No,No,No,283,0,UcX4n,P8444850,Custom Audience,23,Female,52399,Windows,Laptop,Microsoft Edge,"Kansas City, Kansas"
R43O603V7L,P4332435,Display,147,No,2,21-May,C0022,P4332435,Carousel,No,No,No,465,0,UcUEw,P4332435,3P Audience,45,Male,91552,macOS,Laptop,Microsoft Edge,"Overland Park, Kansas"
3JKQSO2C7X,O5929358,SEO,108,No,3,21-Oct,C0124,O5929358,Video,No,No,No,0,0,UuezP,O5929358,3P Audience,25,Male,49837,Linux,Laptop,Mozilla Firefox,"Wichita, Kansas"
UH7NQOUOO8,O5643647,Direct,60,No,2,21-Sep,C0055,O5643647,Carousel,Yes,Yes,No,0,0,Um7Um,O5643647,Custom Audience,22,Male,42035,Windows,Desktop,Microsoft Edge,"Overland Park, Kansas"
4UDCQ1VJVP,O6410070,Direct,159,No,2,21-May,C0202,O6410070,Video,Yes,No,No,0,0,Uy1Se,O6410070,1P Audience,38,Male,96777,macOS,Laptop,Microsoft Edge,"Wichita, Kansas"
N9HPG5PZJG,O8457692,Direct,76,No,3,21-Oct,C0067,O8457692,Video,No,No,No,0,0,UmpVf,O8457692,Custom Audience,26,Female,76584,Android,Smartphone,Microsoft Edge,"Overland Park, Kansas"
V8EAN87585,O3807897,Direct,131,No,3,21-Sep,C0213,O3807897,Video,Yes,No,No,0,0,Uman0,O3807897,3P Audience,51,Female,182793,Android,Tablet,Microsoft Edge,"Overland Park, Kansas"
DEQWKGV5E9,O5577697,SEO,515,No,6,21-Nov,C0113,O5577697,Banner,Yes,Yes,Yes,0,401,Ul4nz,O5577697,Custom Audience,35,Male,74362,Windows,Desktop,Microsoft Edge,"Kansas City, Kansas"
YJWR62SNU5,O5078024,Direct,132,Yes,3,21-Dec,C0071,O5078024,Carousel,Yes,Yes,No,0,0,UQAfT,O5078024,3P Audience,29,Male,70093,iOS,Smartphone,Safari,"Kansas City, Kansas"
07S9HXDCM4,O9391799,SEO,166,Yes,3,21-Dec,C0076,O9391799,Video,Yes,No,No,0,0,U4zHy,O9391799,Custom Audience,53,Female,185794,iOS,Smartphone,Safari,"Wichita, Kansas"
9LEEOILADY,P8616408,Paid Search,102,No,3,21-Jan,C0071,P8616408,Video,Yes,Yes,No,607,0,UZpS5,P8616408,Custom Audience,36,Male,110206,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
3041UZWJNG,P4137897,Paid Search,135,No,1,21-Jun,C0209,P4137897,Banner,Yes,Yes,No,763,0,UJI5N,P4137897,1P Audience,35,Male,74721,iOS,Smartphone,Safari,"Wichita, Kansas"
9MKVE5PP94,P8532339,Paid Search,133,No,1,21-Feb,C0209,P8532339,Banner,Yes,No,No,864,0,U4zHy,P8532339,1P Audience,53,Female,185794,Windows,Desktop,Microsoft Edge,"Wichita, Kansas"
VSVGGVHEEA,O8370236,Referral,595,No,4,21-Nov,C0145,O8370236,Video,Yes,Yes,Yes,0,425,UGIgu,O8370236,3P Audience,28,Female,64079,Android,Smartphone,Microsoft Edge,"Wichita, Kansas"
HU7CRJYUOF,O1992069,Direct,91,No,2,21-Sep,C0067,O1992069,Banner,Yes,Yes,No,0,0,UcFCb,O1992069,Custom Audience,50,Female,138843,macOS,Laptop,Microsoft Edge,"Wichita, Kansas"
KAF1G0DOFI,P8734989,Display,167,Yes,1,21-Sep,C0184,P8734989,Carousel,Yes,No,No,649,0,U0aCK,P8734989,3P Audience,47,Female,195738,iOS,Smartphone,Safari,"Overland Park, Kansas"
LNJIXNJRP5,O5130226,SEO,557,No,4,21-Dec,C0139,O5130226,Video,Yes,Yes,Yes,0,736,U4TUk,O5130226,3P Audience,34,Male,72749,Linux,Laptop,Mozilla Firefox,"Kansas City, Kansas"
EV84IVK0B9,P5786468,Paid Search,80,Yes,2,21-Apr,C0213,P5786468,Carousel,Yes,No,No,672,0,UDfwz,P5786468,3P Audience,27,Female,67828,iOS,Tablet,Safari,"Overland Park, Kansas"
IIE8ZTEV1F,P4339719,Paid Search,457,No,4,21-Jan,C0226,P4339719,Carousel,Yes,Yes,Yes,665,788,UIqLS,P4339719,1P Audience,37,Male,81945,iOS,Tablet,Safari,"Overland Park, Kansas"
HNKWZPHZ7D,P9263131,Paid Search,68,Yes,2,21-Sep,C0218,P9263131,Video,No,No,No,340,0,UoSWo,P9263131,3P Audience,29,Male,76818,iOS,Tablet,Safari,"Overland Park, Kansas"
YQDW6XQXSE,P6862837,Paid Search,123,No,2,21-May,C0148,P6862837,Video,No,No,No,725,0,Udmh9,P6862837,1P Audience,49,Male,177442,macOS,Laptop,Microsoft Edge,"Wichita, Kansas"
6TV672VOM3,P1017438,Display,135,No,1,21-Mar,C0044,P1017438,Banner,Yes,Yes,No,647,0,UuezP,P1017438,3P Audience,25,Male,49837,iOS,Smartphone,Safari,"Wichita, Kansas"
UMPK2H9MW6,O2022761,Referral,122,Yes,1,21-Feb,C0075,O2022761,Video,Yes,Yes,No,0,0,UqwFW,O2022761,1P Audience,54,Female,193818,iOS,Smartphone,Safari,"Wichita, Kansas"
S6NAA79OLC,P2036673,Display,87,Yes,2,21-Apr,C0173,P2036673,Video,Yes,No,No,266,0,UzzoT,P2036673,1P Audience,51,Male,122514,Linux,Laptop,Mozilla Firefox,"Overland Park, Kansas"
AMBY4JLZPG,P1938202,Paid Search,147,No,3,21-Jul,C0207,P1938202,Banner,No,No,No,473,0,UdAx2,P1938202,Custom Audience,20,Male,54197,iOS,Smartphone,Safari,"Wichita, Kansas"
H89I6I1CEH,O8344867,Direct,545,No,4,21-Jun,C0200,O8344867,Banner,Yes,Yes,Yes,0,289,URFKH,O8344867,Custom Audience,24,Female,56853,iOS,Smartphone,Safari,"Overland Park, Kansas"
GPWTV47DKX,P5622298,Display,140,No,2,21-Sep,C0219,P5622298,Carousel,No,No,No,237,0,UwfQN,P5622298,3P Audience,38,Male,96833,Windows,Desktop,Microsoft Edge,"Overland Park, Kansas"
D542JWTRVY,O9082683,Referral,155,No,2,21-Sep,C0131,O9082683,Banner,Yes,No,No,0,0,UZ4PJ,O9082683,3P Audience,51,Female,142606,Windows,Desktop,Microsoft Edge,"Overland Park, Kansas"
AZXXYGQ49R,P3882532,Paid Search,358,No,4,21-Mar,C0160,P3882532,Banner,Yes,Yes,Yes,594,301,Uj26t,P3882532,3P Audience,30,Female,62059,iOS,Tablet,Safari,"Kansas City, Kansas"
TFSAU1VO3I,O8794174,SEO,71,No,2,21-May,C0182,O8794174,Carousel,Yes,Yes,No,0,0,Ul4nz,O8794174,1P Audience,35,Male,74362,Windows,Desktop,Microsoft Edge,"Overland Park, Kansas"
4TN6EQWO7B,O8605544,SEO,68,No,3,21-Jul,C0185,O8605544,Banner,Yes,Yes,No,0,0,UFusg,O8605544,3P Audience,23,Male,55641,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
LA2441MDFC,P3664854,Paid Search,157,No,3,21-May,C0225,P3664854,Video,No,No,No,331,0,UME9C,P3664854,3P Audience,29,Male,77975,iOS,Tablet,Safari,"Overland Park, Kansas"
78OSP2F6VA,P2991269,Paid Search,94,No,2,21-Nov,C0040,P2991269,Carousel,Yes,No,No,371,0,UU54K,P2991269,3P Audience,54,Female,163170,Android,Smartphone,Microsoft Edge,"Wichita, Kansas"
48HOQP0NEG,P5444764,Paid Search,167,No,3,21-May,C0184,P5444764,Banner,No,No,No,848,0,UoDrV,P5444764,Custom Audience,29,Female,67556,iOS,Tablet,Safari,"Overland Park, Kansas"
KQBO2D262A,O8386260,Referral,410,No,6,21-Sep,C0054,O8386260,Carousel,Yes,Yes,Yes,0,104,Ubo6e,O8386260,3P Audience,45,Male,109570,iOS,Tablet,Safari,"Overland Park, Kansas"
D5NC6CIWIE,P2331000,Paid Search,138,Yes,3,21-Oct,C0224,P2331000,Banner,No,No,No,406,0,UAL9y,P2331000,3P Audience,28,Female,73440,iOS,Smartphone,Safari,"Kansas City, Kansas"
PGR6Z8KTF0,P4180962,Display,61,No,1,21-Jan,C0085,P4180962,Banner,Yes,Yes,No,476,0,UEJOP,P4180962,1P Audience,34,Male,71010,iOS,Tablet,Safari,"Kansas City, Kansas"
F1PE8KCDHY,P9897212,Paid Search,120,No,2,21-Apr,C0161,P9897212,Banner,Yes,No,No,289,0,UHq4r,P9897212,Custom Audience,26,Female,70443,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
98GOOVRIME,O6157604,Direct,146,Yes,3,21-May,C0213,O6157604,Banner,Yes,Yes,No,0,0,UbxLE,O6157604,1P Audience,45,Male,111400,macOS,Desktop,Microsoft Edge,"Kansas City, Kansas"
XLV1E6Q8EB,P3056902,Paid Search,348,No,4,21-May,C0182,P3056902,Banner,Yes,Yes,Yes,380,173,UmS9b,P3056902,3P Audience,17,Male,47197,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
B5PMN7F3OU,O5115332,SEO,165,No,1,21-Oct,C0156,O5115332,Banner,Yes,No,No,0,0,UieXR,O5115332,3P Audience,52,Male,156076,Android,Smartphone,Microsoft Edge,"Kansas City, Kansas"
34J9GPIRS7,P7372029,Display,113,Yes,3,21-Apr,C0048,P7372029,Banner,Yes,Yes,No,392,0,UfIvb,P7372029,Custom Audience,23,Male,59615,iOS,Smartphone,Safari,"Wichita, Kansas"
FPM9HORWH2,P3260855,Paid Search,87,Yes,1,21-Jun,C0136,P3260855,Video,No,No,No,589,0,U3ffs,P3260855,1P Audience,17,Female,48648,Android,Tablet,Microsoft Edge,"Kansas City, Kansas"
TJY3XS616B,O8672117,Direct,114,No,2,21-Feb,C0116,O8672117,Video,Yes,Yes,No,0,0,U0fGe,O8672117,1P Audience,30,Male,67652,iOS,Smartphone,Safari,"Kansas City, Kansas"
8LCNEPQ1EV,P5753195,Display,125,No,1,21-May,C0124,P5753195,Video,No,No,No,299,0,U53KY,P5753195,Custom Audience,38,Female,91642,iOS,Smartphone,Safari,"Wichita, Kansas"
F1WAXBTT1E,O2106330,SEO,142,No,2,21-Aug,C0219,O2106330,Video,Yes,No,No,0,0,UqFSq,O2106330,1P Audience,53,Male,145767,Windows,Desktop,Microsoft Edge,"Kansas City, Kansas"
X1EUDI2CU2,O2705812,SEO,147,Yes,1,21-Jul,C0250,O2705812,Carousel,Yes,No,No,0,0,UMRZO,O2705812,1P Audience,27,Male,69615,Android,Tablet,Microsoft Edge,"Overland Park, Kansas"
V0PJJKTM2N,O2817346,SEO,173,No,1,21-Dec,C0042,O2817346,Banner,Yes,No,No,0,0,UfcNC,O2817346,3P Audience,26,Female,73991,Linux,Laptop,Mozilla Firefox,"Overland Park, Kansas"
F3IU4LGVZI,O5049705,Direct,69,No,1,21-Sep,C0243,O5049705,Carousel,Yes,No,No,0,0,UG7Mc,O5049705,1P Audience,33,Female,70355,macOS,Desktop,Microsoft Edge,"Wichita, Kansas"
YUS9Q00JOW,O7575902,SEO,131,No,3,21-Dec,C0105,O7575902,Video,No,No,No,0,0,UjUgD,O7575902,Custom Audience,55,Male,152843,Windows,Laptop,Microsoft Edge,"Overland Park, Kansas"
0N4W0W118M,O3298044,SEO,76,No,3,21-Jun,C0137,O3298044,Banner,Yes,No,No,0,0,UEykv,O3298044,3P Audience,50,Male,174499,Android,Smartphone,Microsoft Edge,"Wichita, Kansas"
U9IRQOYFML,P8362650,Paid Search,577,No,4,21-Aug,C0158,P8362650,Banner,Yes,Yes,Yes,140,297,UJVXs,P8362650,1P Audience,16,Male,44963,iOS,Smartphone,Safari,"Wichita, Kansas"
Z3EUZC7C8G,P1835482,Display,109,No,1,21-Aug,C0147,P1835482,Banner,Yes,No,No,105,0,USwEV,P1835482,3P Audience,48,Male,179075,iOS,Tablet,Safari,"Overland Park, Kansas"
R6N34TUYHG,O1889311,Referral,166,Yes,2,21-Dec,C0025,O1889311,Video,Yes,No,No,0,0,U6nRo,O1889311,1P Audience,17,Male,48040,Linux,Laptop,Mozilla Firefox,"Overland Park, Kansas"
9BM0S2KA7Z,O8088617,SEO,530,No,5,21-Apr,C0085,O8088617,Banner,Yes,Yes,Yes,0,540,Um7Um,O8088617,1P Audience,22,Male,42035,Android,Smartphone,Microsoft Edge,"Overland Park, Kansas"
2CHQLQ60UM,P9242898,Paid Search,529,No,6,21-Nov,C0169,P9242898,Carousel,Yes,Yes,Yes,392,213,Unrzo,P9242898,1P Audience,42,Female,103250,Android,Tablet,Microsoft Edge,"Wichita, Kansas"
58BAWJZZGO,P7856842,Display,138,Yes,1,21-Aug,C0189,P7856842,Banner,Yes,Yes,No,871,0,Uy1Se,P7856842,3P Audience,38,Male,96777,iOS,Tablet,Safari,"Wichita, Kansas"
9P2685LJT2,O6274997,SEO,120,No,2,21-Jul,C0064,O6274997,Video,Yes,No,No,0,0,UkxZn,O6274997,Custom Audience,33,Male,77836,Android,Tablet,Microsoft Edge,"Overland Park, Kansas"
ZEPL60H18S,O5461176,SEO,61,No,1,21-Nov,C0242,O5461176,Carousel,No,No,No,0,0,U7qYE,O5461176,Custom Audience,49,Female,191723,iOS,Smartphone,Safari,"Wichita, Kansas"
LE2FMK3G6P,O4521467,Referral,332,No,4,21-Jan,C0027,O4521467,Carousel,Yes,Yes,Yes,0,594,UJ8ER,O4521467,1P Audience,32,Female,63967,macOS,Laptop,Microsoft Edge,"Wichita, Kansas"
RZHA8FD64Q,O1314339,SEO,107,Yes,3,21-May,C0183,O1314339,Banner,Yes,Yes,No,0,0,Um7p0,O1314339,Custom Audience,17,Female,40810,Windows,Laptop,Microsoft Edge,"Wichita, Kansas"
TPSK9B7RDN,O5338098,Referral,349,No,6,21-Jun,C0180,O5338098,Carousel,Yes,Yes,Yes,0,816,UFsWY,O5338098,1P Audience,45,Female,99929,Android,Smartphone,Microsoft Edge,"Wichita, Kansas"
763D7NYNQ9,P2625826,Paid Search,144,No,1,21-Feb,C0163,P2625826,Video,Yes,No,No,224,0,UXPcv,P2625826,Custom Audience,50,Female,122935,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
3HKA0C4A5K,O3254363,SEO,165,No,3,21-May,C0123,O3254363,Carousel,Yes,No,No,0,0,UThyd,O3254363,3P Audience,51,Male,199831,Android,Tablet,Microsoft Edge,"Kansas City, Kansas"
H53C19YBD5,P2740050,Paid Search,176,No,3,21-Apr,C0146,P2740050,Video,Yes,Yes,No,461,0,UeYi3,P2740050,1P Audience,29,Male,66661,macOS,Desktop,Microsoft Edge,"Overland Park, Kansas"
1Z7WP1C23X,O5362008,Direct,73,No,3,21-Mar,C0118,O5362008,Banner,Yes,No,No,0,0,Uadda,O5362008,Custom Audience,44,Male,110387,Windows,Desktop,Microsoft Edge,"Kansas City, Kansas"
9I6CY2WIN4,O5816348,Direct,175,Yes,1,21-Mar,C0111,O5816348,Carousel,Yes,Yes,No,0,0,UGJpA,O5816348,3P Audience,38,Male,104477,Android,Smartphone,Microsoft Edge,"Kansas City, Kansas"
WEOZ09P2BP,O4235943,Direct,370,No,4,21-Mar,C0241,O4235943,Video,Yes,Yes,Yes,0,92,ULgs8,O4235943,3P Audience,43,Female,97174,iOS,Smartphone,Safari,"Kansas City, Kansas"
U8VN06TKWI,O2516886,Direct,102,Yes,2,21-Mar,C0123,O2516886,Banner,Yes,No,No,0,0,UThyd,O2516886,Custom Audience,51,Male,199831,macOS,Laptop,Microsoft Edge,"Kansas City, Kansas"
BXGIOBDJS0,P7003609,Paid Search,137,No,2,21-Apr,C0140,P7003609,Carousel,Yes,No,No,167,0,UAL9y,P7003609,3P Audience,28,Female,73440,macOS,Laptop,Microsoft Edge,"Wichita, Kansas"
GYCE1UN0RH,P1558123,Paid Search,107,No,3,21-Aug,C0157,P1558123,Video,No,No,No,486,0,Ur2Fd,P1558123,1P Audience,35,Male,76506,macOS,Desktop,Microsoft Edge,"Kansas City, Kansas"
T7VMZOARGK,O6045692,Direct,82,Yes,1,21-Dec,C0225,O6045692,Video,Yes,No,No,0,0,UEETx,O6045692,Custom Audience,28,Female,64345,Windows,Laptop,Microsoft Edge,"Overland Park, Kansas"
